profile_name,post_id,post_date,post_time,likes,shares,followers,comments,content_type,comment_text
profile47,post23,2024-12-15,06:44,443,149,3399,14,VIDEO,"Keep it up!"
profile47,post24,2025-03-01,21:35,874,149,4284,46,TEXT,"Great post!"
profile47,post25,2025-03-01,16:59,767,119,3589,22,TEXT,"Awesome content!"
profile47,post26,2024-04-25,21:10,968,89,3690,30,PHOTO,"Keep it up!"
profile47,post27,2024-10-25,05:30,47,136,4254,38,REEL,"Disappointing content"
profile47,post28,2024-07-19,13:04,464,161,2560,46,TEXT,"This is excellent!"
profile47,post29,2024-05-03,09:23,251,90,4800,33,VIDEO,"Good but could be better"
profile47,post30,2025-03-11,09:01,730,100,2604,34,REEL,"Keep it up!"
profile47,post31,2024-06-07,19:05,158,26,5371,12,PHOTO,"Needs improvement"
profile47,post32,2025-01-09,15:52,638,186,3964,49,PHOTO,"Amazing work!"
profile47,post33,2024-06-02,10:43,182,153,3585,25,REEL,"Interesting content but too short"
profile47,post34,2024-11-14,14:33,695,106,5254,7,REEL,"Great post!"
profile47,post35,2024-07-18,18:41,996,73,3834,23,TEXT,"Amazing work!"
profile47,post36,2025-01-14,20:34,549,116,4380,43,REEL,"Love this content!"
profile47,post37,2024-06-17,09:36,709,139,2993,33,VIDEO,"This is excellent!"
profile47,post38,2025-03-07,05:20,513,194,4454,16,PHOTO,"This is excellent!"
profile47,post39,2025-02-23,11:47,569,73,4314,17,REEL,"Great post!"
profile47,post40,2024-12-28,20:54,352,52,3004,42,PHOTO,"This is excellent!"
profile48,post1,2024-11-10,23:41,520,152,2675,19,REEL,"Keep it up!"
profile48,post2,2024-09-11,18:00,661,130,2691,33,REEL,"Keep it up!"
profile48,post3,2025-02-07,14:53,64,49,2724,12,VIDEO,"Needs improvement"
profile48,post4,2024-08-09,17:24,266,159,2983,9,TEXT,"I like the idea but execution needs work"
profile48,post5,2024-08-12,16:32,274,20,2680,4,TEXT,"So inspiring!"
profile48,post6,2024-05-05,05:49,648,100,2847,42,REEL,"Love this content!"
profile48,post7,2024-09-06,06:14,623,52,2690,37,TEXT,"Keep it up!"
profile48,post8,2025-02-13,04:54,716,105,3055,34,VIDEO,"So inspiring!"
profile48,post9,2024-08-04,16:13,962,170,3501,46,VIDEO,"Love this content!"
profile48,post10,2025-02-07,15:40,531,32,3465,10,REEL,"Very helpful, thanks!"
profile48,post11,2024-09-01,04:52,259,25,2886,45,TEXT,"Nice attempt but needs more depth"
profile48,post12,2024-08-30,16:48,834,103,3579,18,VIDEO,"So inspiring!"
profile48,post13,2024-05-06,19:39,331,28,3110,7,VIDEO,"So inspiring!"
profile48,post14,2024-09-25,12:23,85,144,3565,1,TEXT,"I don't agree"
profile48,post15,2025-01-20,12:21,327,124,4095,24,REEL,"Has potential but needs refinement"
profile48,post16,2025-03-29,06:55,804,67,3647,49,TEXT,"Keep it up!"
profile48,post17,2025-01-01,04:31,453,63,4287,8,TEXT,"Love this content!"
profile48,post18,2025-02-06,14:15,217,5,3429,32,PHOTO,"Interesting content but too short"
profile48,post19,2024-05-06,08:47,884,43,4251,6,PHOTO,"Love this content!"
profile48,post20,2024-08-02,01:26,736,137,4395,0,REEL,"Keep it up!"
profile48,post21,2024-11-14,02:25,500,175,2970,15,REEL,"Awesome content!"
profile48,post22,2024-05-20,15:23,115,53,3997,49,VIDEO,"This is misleading"
profile48,post23,2024-10-18,09:43,60,1,4081,48,REEL,"Not what I expected"
profile48,post24,2025-01-24,04:09,423,20,3639,3,PHOTO,"This is excellent!"
profile48,post25,2024-07-13,22:06,449,176,4230,21,PHOTO,"This is excellent!"
profile48,post26,2024-07-13,23:51,804,99,3279,30,TEXT,"Very helpful, thanks!"
profile48,post27,2024-06-14,08:28,97,36,4059,37,PHOTO,"Not what I expected"
profile48,post28,2025-03-12,03:55,65,19,2795,47,PHOTO,"Needs improvement"
profile48,post29,2025-02-04,00:48,851,144,3612,41,VIDEO,"Keep it up!"
profile48,post30,2025-03-14,16:02,760,2,3315,0,VIDEO,"Very helpful, thanks!"
profile48,post31,2024-11-19,00:50,273,105,5073,42,PHOTO,"Some good points but missing details"
profile48,post32,2024-07-25,17:29,916,38,3359,13,VIDEO,"Great post!"
profile48,post33,2025-01-08,21:09,793,163,4569,15,REEL,"Great post!"
profile48,post34,2025-01-30,06:17,305,167,3437,26,REEL,"Has potential but needs refinement"
profile48,post35,2025-01-26,17:26,168,57,5350,5,TEXT,"Too basic"
profile48,post36,2024-10-25,16:21,368,64,5175,1,REEL,"Interesting content but too short"
profile48,post37,2025-02-21,15:29,79,126,5874,29,TEXT,"Too basic"
profile48,post38,2025-01-21,20:40,436,18,4441,45,VIDEO,"Has potential but needs refinement"
profile48,post39,2024-05-08,19:16,570,91,4722,3,PHOTO,"Great post!"
profile48,post40,2024-10-25,23:19,445,1,3615,46,TEXT,"So inspiring!"
profile48,post41,2024-07-15,08:19,273,92,3516,3,REEL,"Good but could be better"
profile48,post42,2024-05-24,01:55,696,96,4797,27,PHOTO,"Great post!"
profile48,post43,2024-07-01,20:41,794,123,4246,38,VIDEO,"Amazing work!"
profile49,post1,2024-10-07,05:00,411,96,3243,33,REEL,"Awesome content!"
profile49,post2,2024-12-12,08:26,845,15,3362,39,PHOTO,"Love this content!"
profile49,post3,2024-11-07,06:12,400,131,3467,5,VIDEO,"Great post!"
profile49,post4,2024-06-28,03:58,236,171,3578,35,VIDEO,"Good but could be better"
profile49,post5,2024-06-11,22:36,81,131,3380,16,VIDEO,"Not what I expected"
profile49,post6,2024-11-22,00:24,820,144,3524,3,PHOTO,"So inspiring!"
profile49,post7,2024-12-31,20:35,453,51,3412,47,REEL,"Awesome content!"
profile49,post8,2024-08-06,11:00,286,177,3230,2,TEXT,"Good but could be better"
profile49,post9,2024-12-05,23:37,92,25,3554,44,VIDEO,"I don't agree"
profile49,post10,2025-04-02,03:05,860,17,3820,49,PHOTO,"Amazing work!"
profile49,post11,2024-07-11,03:53,505,138,3846,20,VIDEO,"Love this content!"
profile49,post12,2024-05-10,15:57,373,176,4010,13,PHOTO,"Good but could be better"
profile49,post13,2025-02-17,19:51,110,164,4491,38,PHOTO,"Not what I expected"
profile49,post14,2024-12-24,13:45,763,174,3804,48,TEXT,"Amazing work!"
profile49,post15,2025-03-14,08:54,999,65,3335,39,REEL,"Awesome content!"
profile49,post16,2024-08-15,14:27,947,54,3982,38,PHOTO,"Keep it up!"
profile49,post17,2024-11-06,18:10,44,77,4165,4,PHOTO,"This is misleading"
profile49,post18,2024-09-13,04:44,617,160,4706,12,PHOTO,"Amazing work!"
profile49,post19,2024-12-04,08:23,306,36,3572,8,TEXT,"Good but could be better"
profile49,post20,2024-07-17,21:17,169,110,3450,19,PHOTO,"This is misleading"
profile49,post21,2025-01-18,20:07,88,183,3776,3,PHOTO,"Could be better"
profile49,post22,2024-10-24,11:55,214,188,5276,21,PHOTO,"Needs improvement"
profile49,post23,2024-05-22,11:51,238,57,5254,41,TEXT,"This is misleading"
profile49,post24,2025-03-15,03:24,397,23,4382,43,VIDEO,"Has potential but needs refinement"
profile49,post25,2024-10-18,09:47,776,170,3630,25,REEL,"Awesome content!"
profile49,post26,2024-08-24,03:34,988,152,4972,11,TEXT,"Amazing work!"
profile49,post27,2025-01-05,03:01,9,33,4742,0,PHOTO,"I don't agree"
profile49,post28,2025-02-26,10:06,312,29,5330,6,TEXT,"Interesting content but too short"
profile49,post29,2024-12-02,12:11,955,136,5347,21,PHOTO,"Awesome content!"
profile49,post30,2024-09-23,22:04,728,24,3230,0,VIDEO,"So inspiring!"
profile49,post31,2025-02-28,21:56,656,85,5400,35,PHOTO,"Awesome content!"
profile50,post1,2024-12-30,19:56,4,122,2241,1,VIDEO,"Could be better"
profile50,post2,2025-01-13,12:07,371,16,2329,21,REEL,"Keep it up!"
profile50,post3,2024-07-13,15:42,548,120,2210,1,REEL,"Awesome content!"
profile50,post4,2024-07-13,22:56,76,174,2203,27,REEL,"Not what I expected"
profile50,post5,2024-11-18,22:50,647,17,2356,17,TEXT,"So inspiring!"
profile50,post6,2024-08-06,15:44,89,31,2225,37,VIDEO,"Too basic"
profile50,post7,2025-01-08,16:24,154,157,2752,39,REEL,"Good but could be better"
profile50,post8,2024-05-12,14:20,269,97,2211,46,VIDEO,"Great post!"
profile50,post9,2024-11-26,05:06,648,3,2594,49,TEXT,"Keep it up!"
profile50,post10,2024-11-23,16:31,196,42,2231,37,VIDEO,"I like the idea but execution needs work"
profile50,post11,2024-10-18,06:22,222,70,2666,44,TEXT,"Good but could be better"
profile50,post12,2024-07-03,09:07,455,25,2411,49,TEXT,"This is excellent!"
profile50,post13,2025-01-11,22:44,943,98,2639,23,REEL,"Awesome content!"
profile50,post14,2024-11-06,18:44,546,124,2689,37,VIDEO,"So inspiring!"
profile50,post15,2024-11-10,08:44,373,173,3536,34,VIDEO,"Very helpful, thanks!"
profile50,post16,2024-06-23,11:16,633,198,3195,8,PHOTO,"Very helpful, thanks!"
profile50,post17,2024-11-15,02:20,32,115,3837,39,PHOTO,"This is misleading"
profile50,post18,2024-07-19,12:57,116,115,2549,17,PHOTO,"Too basic"
profile50,post19,2024-06-16,15:58,91,82,3805,30,PHOTO,"I don't agree"
profile50,post20,2024-11-18,23:59,915,179,2371,38,REEL,"This is excellent!"
profile50,post21,2024-05-23,14:17,404,40,3977,16,VIDEO,"Awesome content!"
profile50,post22,2024-05-17,23:46,992,135,3535,42,REEL,"Very helpful, thanks!"
profile50,post23,2024-05-09,19:15,608,107,3413,26,TEXT,"Keep it up!"
profile50,post24,2024-06-07,19:19,309,43,3203,35,VIDEO,"Nice attempt but needs more depth"
profile50,post25,2024-10-21,23:39,402,82,3021,23,REEL,"So inspiring!"
profile50,post26,2025-01-12,19:59,963,134,4329,24,REEL,"Keep it up!"
profile50,post27,2024-11-05,09:28,743,108,2441,18,VIDEO,"Great post!"
profile50,post28,2025-02-12,06:26,271,139,4439,49,PHOTO,"I like the idea but execution needs work"
profile50,post29,2024-06-30,08:41,540,180,4201,3,VIDEO,"So inspiring!"
profile50,post30,2024-11-12,09:38,501,169,2951,42,VIDEO,"Amazing work!"
profile50,post31,2025-02-17,12:41,357,102,2791,25,TEXT,"This is excellent!"
profile50,post32,2024-07-17,13:44,827,36,3131,41,VIDEO,"This is excellent!"
profile50,post33,2024-07-17,08:50,809,74,4514,47,TEXT,"Great post!"
profile50,post34,2024-10-14,19:10,566,38,4041,12,PHOTO,"So inspiring!"
profile50,post35,2025-03-07,23:04,889,43,5461,23,TEXT,"So inspiring!"
profile50,post36,2025-03-07,20:37,102,114,3827,1,PHOTO,"Too basic"
profile50,post37,2024-09-05,13:48,908,167,4798,37,VIDEO,"Great post!"
profile50,post38,2025-02-23,08:54,599,67,2589,26,VIDEO,"Very helpful, thanks!"
profile50,post39,2024-07-30,03:42,757,55,4004,21,PHOTO,"Very helpful, thanks!"
profile50,post40,2024-07-11,16:48,765,53,3331,7,PHOTO,"So inspiring!"
profile50,post41,2024-07-28,06:50,696,149,5451,7,PHOTO,"Awesome content!"
profile50,post42,2025-02-16,19:58,107,139,3389,46,TEXT,"Needs improvement"
profile50,post43,2025-04-04,03:55,689,161,6428,34,VIDEO,"Love this content!"
profile50,post44,2024-07-15,19:50,388,35,2699,27,PHOTO,"This is excellent!"
profile50,post45,2024-11-16,17:14,592,71,2981,2,REEL,"Very helpful, thanks!"
profile50,post46,2025-04-12,10:36,835,16,3229,23,TEXT,"Awesome content!"
profile50,post47,2025-02-03,09:58,816,152,2829,6,TEXT,"Love this content!"
profile50,post48,2024-04-20,09:15,25,199,4379,16,VIDEO,"Could be better"
